id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,is_violent_recid,two_year_recid,high_risk
9022,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
9023,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9027,0,0,0,0.0,0.0,0.0,0.0,1,1,0,1,1
9028,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9030,1,0,1,0.0,0.0,0.11764705882352941,0.0,0,0,0,0,0
9031,1,0,0,0.0,0.0,0.0,0.5526315789473684,0,1,0,1,1
9032,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9033,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9034,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,0
9038,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9039,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
9040,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
9041,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9042,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9043,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,1,1,0
9044,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
9045,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9046,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9047,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9049,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9054,1,0,0,0.0,0.0,0.058823529411764705,0.15789473684210525,1,1,1,1,1
9055,0,0,1,0.0,0.0,0.058823529411764705,0.0,1,1,0,1,0
9056,1,0,0,0.0,0.0,0.0,0.23684210526315788,0,1,0,1,0
9058,1,1,1,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,0
9060,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,1,0,0,0
9061,1,0,1,0.0,0.23076923076923078,0.0,0.07894736842105263,0,1,0,1,1
9062,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9064,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,1
9067,1,1,0,0.0,0.0,0.0,0.2631578947368421,1,1,1,1,0
9070,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,0,1
9072,1,0,0,0.0,0.0,0.0,0.10526315789473684,1,1,1,1,1
9074,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9075,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9076,0,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
9077,1,1,1,0.0,0.0,0.058823529411764705,0.2631578947368421,0,1,0,0,1
9079,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
9080,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9081,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
9083,1,0,0,0.0,0.0,0.0,0.5789473684210527,0,1,0,1,1
9085,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9086,1,0,0,0.0,0.0,0.0,0.3157894736842105,0,1,0,1,1
9087,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,1,1,1,0
9088,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9089,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9091,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
9092,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
9093,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9094,1,0,1,0.0,0.0,0.058823529411764705,0.07894736842105263,0,1,0,1,1
9096,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
9097,1,0,1,0.0,0.0,0.0,0.15789473684210525,0,1,0,1,0
9099,0,0,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
9102,1,0,1,0.0,0.0,0.0,0.02631578947368421,1,1,1,1,0
9104,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
9106,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9109,1,1,0,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,0
9110,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
9111,1,0,1,0.05,0.0,0.0,0.02631578947368421,0,1,0,1,0
9112,1,1,0,0.0,0.0,0.0,0.2894736842105263,0,1,0,1,1
9115,1,1,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,1
9116,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9119,1,0,0,0.0,0.07692307692307693,0.058823529411764705,0.2894736842105263,0,1,0,1,1
9120,1,0,1,0.05,0.0,0.0,0.02631578947368421,0,0,0,0,0
9123,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9125,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,1,1,0
9126,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9127,1,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0
9128,1,1,0,0.05,0.0,0.0,0.23684210526315788,0,1,0,1,1
9129,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9130,1,0,0,0.05,0.0,0.0,0.3421052631578947,0,1,0,1,1
9131,1,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
9132,0,1,0,0.0,0.0,0.0,0.18421052631578946,0,0,0,0,0
9133,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9136,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
9143,1,1,1,0.0,0.0,0.11764705882352941,0.0,0,0,0,0,0
9144,1,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0
9145,1,0,1,0.0,0.07692307692307693,0.11764705882352941,0.02631578947368421,1,1,0,1,0
9146,0,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
9147,1,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1
9148,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9150,1,1,1,0.0,0.15384615384615385,0.4117647058823529,0.05263157894736842,0,1,1,1,1
9155,1,1,1,0.05,0.0,0.0,0.02631578947368421,0,1,0,1,1
9156,1,1,1,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
9157,1,0,0,0.0,0.0,0.0,0.5789473684210527,0,1,1,1,1
9158,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
9159,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,1,1,0
9160,1,0,0,0.0,0.0,0.0,0.13157894736842105,1,0,0,0,1
9161,0,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9163,1,0,0,0.05,0.07692307692307693,0.058823529411764705,0.3157894736842105,1,1,0,1,1
9165,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1
9166,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
9167,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9169,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9170,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9171,1,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
9172,1,0,1,0.0,0.0,0.0,0.0,0,1,0,0,1
9173,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9174,0,1,1,0.0,0.0,0.0,0.0,0,1,0,1,1
9175,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
9176,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
9178,0,0,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,0
9180,1,0,1,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,1
9181,0,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
9182,0,0,0,0.0,0.0,0.0,0.2894736842105263,0,1,0,1,1
9183,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9185,1,0,0,0.0,0.0,0.0,0.3421052631578947,0,1,0,1,0
9186,1,0,0,0.0,0.07692307692307693,0.0,0.23684210526315788,1,0,0,0,1
9187,1,0,1,0.05,0.0,0.0,0.10526315789473684,0,1,0,1,1
9188,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9189,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
9191,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
9192,0,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9196,1,1,0,0.0,0.0,0.0,0.0,0,1,0,1,0
9197,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
9200,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9201,1,0,1,0.0,0.0,0.058823529411764705,0.02631578947368421,0,1,0,1,0
9202,0,1,0,0.0,0.0,0.0,0.4473684210526315,0,0,0,0,1
9203,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9205,1,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0
9206,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
9207,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9208,1,0,0,0.0,0.07692307692307693,0.0,0.5263157894736842,0,1,0,1,1
9209,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9210,1,0,1,0.05,0.0,0.0,0.10526315789473684,0,1,0,1,0
9212,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
9214,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
9215,1,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
9216,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9219,1,0,0,0.0,0.0,0.0,0.18421052631578946,1,0,0,0,1
9220,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9221,1,1,1,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
9224,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9225,1,0,0,0.0,0.0,0.058823529411764705,0.23684210526315788,1,1,0,1,1
9226,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9227,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9229,1,0,1,0.0,0.0,0.0,0.0,1,0,0,0,1
9230,0,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
9231,1,1,0,0.0,0.0,0.11764705882352941,0.07894736842105263,0,0,0,0,0
9232,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
9233,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9234,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9235,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,0,0
9238,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9239,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
9240,1,0,0,0.05,0.0,0.0,0.02631578947368421,0,1,0,1,0
9241,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9242,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9243,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
9244,1,0,1,0.0,0.0,0.058823529411764705,0.02631578947368421,0,1,0,1,0
9245,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9246,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9247,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
9248,1,0,0,0.0,0.0,0.0,0.6578947368421052,0,0,0,0,1
9249,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9253,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,1
9254,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
9255,1,1,0,0.0,0.0,0.0,0.0,0,1,1,1,0
9256,1,1,0,0.0,0.07692307692307693,0.0,0.39473684210526316,0,1,0,1,1
9257,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9258,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9259,1,1,0,0.0,0.0,0.0,0.0,0,1,0,1,1
9260,0,1,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
9261,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,1,1,1
9262,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9264,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9266,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9267,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9268,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
9269,0,0,0,0.0,0.0,0.058823529411764705,0.0,1,0,0,0,0
9270,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
9271,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9272,0,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9273,1,1,1,0.0,0.0,0.058823529411764705,0.10526315789473684,0,1,0,1,0
9275,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9276,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9277,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9279,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,1
9280,0,1,0,0.0,0.0,0.0,0.10526315789473684,1,0,0,0,0
9282,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1
9283,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
9284,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9285,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
9287,1,0,1,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,1
9288,0,1,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9292,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,1
9293,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,1,0,1,0
9295,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9296,0,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
9297,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,1
9298,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
9299,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
9300,1,1,1,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9303,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1
9306,1,0,1,0.0,0.0,0.058823529411764705,0.0,1,1,0,1,0
9307,1,0,0,0.0,0.0,0.0,0.5789473684210527,0,1,0,1,1
9308,0,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
9309,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9310,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
9311,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9318,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,1,0,1,0
9319,1,0,0,0.0,0.0,0.0,0.3157894736842105,1,1,1,1,0
9320,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9322,1,0,1,0.05,0.0,0.0,0.02631578947368421,0,1,0,1,1
9323,1,1,1,0.0,0.07692307692307693,0.0,0.10526315789473684,1,1,1,1,1
9324,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9325,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
9326,1,1,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,0
9327,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
9328,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9332,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1
9334,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,0
9335,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,0
9336,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
9337,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9338,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,0
9339,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
9341,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
9343,1,0,0,0.0,0.0,0.0,0.21052631578947367,1,0,0,0,1
9344,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
9346,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9348,1,1,1,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9350,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
9351,1,0,0,0.0,0.0,0.0,0.5526315789473684,0,0,0,0,0
9352,1,1,1,0.0,0.3076923076923077,0.0,0.10526315789473684,0,0,0,0,1
9353,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
9354,1,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
9357,1,0,0,0.0,0.0,0.0,0.15789473684210525,1,0,0,0,0
9358,1,0,0,0.15000000000000002,0.07692307692307693,0.0,0.23684210526315788,0,1,0,1,1
9359,1,1,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
9363,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
9364,1,0,0,0.0,0.0,0.0,0.39473684210526316,1,0,0,0,1
9365,1,0,0,0.2,0.0,0.0,0.5789473684210527,0,1,0,1,1
9366,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9367,0,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,1
9369,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9370,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,1,0,1,0
9372,1,0,1,0.05,0.0,0.058823529411764705,0.05263157894736842,0,0,0,0,1
9375,0,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,1
9376,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9377,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9378,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,1,1,1
9379,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9380,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
9381,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9383,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,0,0,0,0
9385,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,0
9386,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
9387,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9388,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9392,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,1,0,0
9393,0,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
9394,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,1
9397,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
9398,1,0,1,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,0
9399,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,0
9401,1,1,1,0.0,0.0,0.0,0.02631578947368421,1,1,0,0,0
9402,1,0,0,0.0,0.0,0.0,0.47368421052631576,0,1,0,1,1
9404,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
9405,0,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,1
9407,1,0,0,0.0,0.0,0.0,0.5263157894736842,0,0,0,0,1
9408,0,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
9412,0,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9413,1,0,0,0.0,0.0,0.0,0.42105263157894735,0,1,0,1,1
9414,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
9415,1,1,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,0,0
9416,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,0,0
9417,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9419,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
9420,1,0,0,0.0,0.0,0.058823529411764705,0.05263157894736842,0,0,0,0,0
9425,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9428,1,1,0,0.0,0.0,0.0,0.18421052631578946,1,0,0,0,0
9429,1,0,1,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9433,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9434,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9435,1,1,1,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
9436,1,0,0,0.0,0.0,0.0,0.2894736842105263,0,1,0,1,1
9437,1,0,1,0.0,0.07692307692307693,0.0,0.05263157894736842,0,0,0,0,1
9438,1,0,0,0.0,0.0,0.0,0.7368421052631579,0,0,0,0,1
9439,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9440,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
9441,1,0,0,0.0,0.0,0.0,0.13157894736842105,1,1,0,1,1
9442,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
9443,1,0,0,0.0,0.15384615384615385,0.0,0.4473684210526315,0,1,0,1,1
9444,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9446,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,0,0
9448,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9450,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1
9451,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
9452,1,0,0,0.0,0.0,0.058823529411764705,0.3157894736842105,1,1,0,1,1
9458,1,0,1,0.0,0.0,0.0,0.0,1,1,0,1,0
9459,1,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
9460,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9461,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9462,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
9463,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9464,1,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
9465,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9467,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,1
9473,1,0,0,0.0,0.0,0.0,0.3684210526315789,0,0,0,0,1
9475,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9476,0,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
9479,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9483,1,0,0,0.0,0.0,0.0,0.42105263157894735,0,1,1,1,1
9484,0,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9486,1,0,1,0.0,0.0,0.0,0.0,0,1,1,1,0
9488,1,1,1,0.0,0.0,0.0,0.0,1,1,0,1,0
9491,1,1,1,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
9492,1,0,0,0.0,0.0,0.0,0.18421052631578946,1,0,0,0,0
9493,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9494,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1
9495,1,0,1,0.0,0.07692307692307693,0.0,0.05263157894736842,0,1,1,1,1
9497,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9499,1,0,0,0.0,0.0,0.0,0.5789473684210527,0,1,0,1,1
9500,1,1,0,0.0,0.07692307692307693,0.0,0.05263157894736842,0,0,0,0,0
9501,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9504,1,0,0,0.0,0.0,0.11764705882352941,0.18421052631578946,1,0,0,0,0
9506,1,0,1,0.0,0.0,0.0,0.0,1,1,0,1,1
9509,1,0,0,0.0,0.0,0.0,0.23684210526315788,0,1,1,1,1
9511,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
9512,1,0,0,0.0,0.0,0.0,0.21052631578947367,1,0,0,0,0
9513,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9515,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9516,1,0,0,0.0,0.23076923076923078,0.0,0.18421052631578946,0,1,0,0,0
9517,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
9518,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9519,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,1,0,1,0
9523,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
9524,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,1
9526,0,1,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,0,1
9527,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9528,1,0,0,0.0,0.0,0.0,0.4473684210526315,0,0,0,0,0
9529,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,1,1,1,1
9530,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9531,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,1
9532,1,0,1,0.0,0.07692307692307693,0.0,0.05263157894736842,0,1,1,1,0
9534,1,0,0,0.0,0.0,0.0,0.763157894736842,0,1,0,1,0
9535,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9536,0,0,0,0.0,0.0,0.0,0.6052631578947368,1,1,0,1,1
9537,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9538,1,0,1,0.05,0.0,0.0,0.02631578947368421,0,1,1,1,0
9539,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
9540,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
9541,1,0,0,0.0,0.0,0.058823529411764705,0.02631578947368421,0,1,0,1,0
9542,1,0,1,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
9544,1,1,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,1
9545,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
9547,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9548,0,1,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
9550,1,0,0,0.0,0.0,0.0,0.42105263157894735,0,1,1,1,1
9552,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
9553,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9554,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
9556,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
9557,0,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
9560,0,1,1,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
9561,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
